Params: 	576
Term	Coefficient	Standard Error	Coefficient_Lin	Standard Error_Lin
Intercept	9.85970195263506
1	0.0062132057105853	0.0282462613481055	-9.62519732891881e-05	0.016460611720502
2	0.1093330202834048	0.0168957942379652	-0.0379083255244781	0.0175526737777435
3	0.1020439674785813	0.0180716050174082	-0.000309042189193	0.0211600405121273
4	0.2953168097727775	0.0154729160794327	0.1744038162615015	0.0135880706663371
5	0.0075986718354683	0.008052852193763	-0.0062979911058044	0.0078324144245718
6	-0.6744592297381555	0.0090364558728023	-0.9724922173803684	0.0111555606211634
7	-0.7936805779651664	0.0439305961205087	-1.1043154363239798	0.0142825825230338
8	0.0109567022237072	0.0233079938536053	0.0318589896800637	0.0212141562637393
9	0.0877358566564711	0.0075284616454377	0.0663958784045664	0.0110648715558375
10	0.1491250359087906	0.0151493270457844	0.0398953528484094	0.0164523312154006
11	0.065197535838529	0.0123976122001997	0.0790250444789633	0.0065919033309141
12	-0.0564374958892248	0.0296507896026593	-0.1474238270909991	0.0237607966470167
13	0.0247736994848701	0.0124234656754914	-0.1713010463838957	0.0116180886590313
14	0.0767578067028002	0.0156536120660298	0.071890297436689	0.0176215394069099
15	0.0428181219594499	0.0187468961385318	-0.0068588359972165	0.0136830838486663
1,2	0.0569954760944834	0.0209567815352424	0.0887250513369871	0.00823752551858
1,3	0.023979295404379	0.0231184459273411	0.0056933092572409	0.0107703276239122
1,4	0.0269387507386958	0.0117064644119678	0.001120120533337	0.0055133514889184
1,5	-0.012332331016915	0.0098804039351033	-0.050425267291691	0.0055742125203537
1,6	-0.0206029141425422	0.0095545483071432	0.0586350403857395	0.0096004403327819
1,7	0.2939982523177202	0.0328343356627109	0.2341318743900691	0.0110371720827059
1,8	-0.0408449065946589	0.0152538579479601	-0.0049312554394377	0.0164897620566181
1,9	-0.036980340552643	0.0160852888817683	-0.0349031191342439	0.0125151067066764
1,10	0.0203067832181531	0.012691321632114	0.0087715770590479	0.0051126469129805
1,11	0.0140416804466168	0.0174153131476711	-0.0064740072637896	0.0113262795753252
1,12	-0.0840103605179831	0.01630348172993	-0.0550836598270686	0.0087239351448605
1,13	0.0099521218575554	0.011010636589532	-0.0230869012238049	0.0095527168440023
1,14	-0.0273532891179978	0.0154438800832333	-0.0156871078909549	0.016121649535836
1,15	-0.0075428031783951	0.0175347489194077	-0.0121990405099989	0.0167167152671653
2,3	-0.1455241962396054	0.0097727358618223	-0.0369028615518959	0.0069812552455555
2,4	-0.1916049712597756	0.0065911692995981	-0.0684640757173378	0.004933536890292
2,5	-0.020194985128049	0.0065776342980049	0.0176997368019321	0.0114693320040892
2,6	0.0048076584074578	0.011240331865526	0.0955415863582611	0.0143535169704575
2,7	-0.6894529215783376	0.0325590957115985	-0.3278833374442592	0.008910019058885
2,8	-0.0292730806753273	0.010939436203522	-0.0361038969129332	0.0086197345708886
2,9	-0.013220476803005	0.0121974265703459	-0.0278744156651676	0.0107688832589959
2,10	0.0151801062373368	0.0064259968565026	0.0374006822117623	0.0048119346904169
2,11	-0.0215702140927778	0.0117258312325789	-0.0063334671321977	0.0128675448428983
2,12	-0.1206395939901416	0.0073522518896257	-0.0382398547202635	0.0102010862312819
2,13	-0.1067412801154159	0.0047371384168111	-0.0168120396965784	0.0069388191843904
2,14	0.0411211671834013	0.0156966642166197	0.0203915555227408	0.014914106935251
2,15	-0.0279191402374467	0.025229412359785	-0.0102159297367371	0.0152489122090733
3,4	-0.0584079271812355	0.0152748565031713	0.0287216944213042	0.0100409666582792
3,5	0.0525994918512422	0.0103517686666874	0.0058458885596309	0.0121262409605187
3,6	-0.0380437752873683	0.0061123638056228	0.1404575588311959	0.0159443078031122
3,7	-0.2492531438295808	0.0346702863400607	-0.0959993151881301	0.0091534319871977
3,8	0.0079909172526398	0.0169976379154273	0.0151941131635684	0.0132762024878361
3,9	-0.0540020722246099	0.0144531486003624	-0.0101959402363961	0.0100357270746408
3,10	-0.0582772250463803	0.0173277864481888	-0.0121343995426061	0.0164131503908331
3,11	-0.0208026547052596	0.0081640330288457	-0.0061496731282537	0.0075787927189207
3,12	-0.0304762026057227	0.0089632822912859	-0.0516538280285775	0.0093027583135527
3,13	-0.065408492468496	0.0148560137195147	-0.0582787732357226	0.0115629886629123
3,14	-0.036757086093201	0.0147928246077336	-0.0305392744476705	0.0121722691195256
3,15	-0.0061346268063178	0.0068499357992408	-0.0051505790062723	0.0063236313227224
4,5	0.0013259306975601	0.0178894805525539	0.0216889720336462	0.0129427081315377
4,6	0.1016342725410014	0.0078843861043884	0.1993445730737678	0.0104231997481671
4,7	-2.2502677309346426	0.0727195533410432	-1.3755367323670575	0.0189508937904854
4,8	0.012971477000249	0.0186964183218206	0.0015447194859831	0.0135020303807198
4,9	-0.0268633330731166	0.0098986011614142	-0.0258665664076206	0.0089266062992912
4,10	-0.1280748482795094	0.0169773412130776	-0.1188192580042219	0.0141791353332354
4,11	0.0357990530372842	0.0153583011498546	-0.0110230751356406	0.003353535022772
4,12	-0.129548642858533	0.0218721156612158	-0.0741239598098628	0.0110564014483948
4,13	-0.0054876406897998	0.0156070306747645	0.0919563479805994	0.0088679845591223
4,14	-0.1162960358682486	0.0129181173290904	-0.0704480828294079	0.0123728964125362
4,15	0.0300898651171183	0.016601147161674	0.0660181418314083	0.0139404131150154
5,6	-0.0868726281133732	0.0105500380736246	0.0175206002070621	0.0146903312438649
5,7	0.1232237113790865	0.0268065770490204	0.1485500468509955	0.0067356182098231
5,8	0.0201245858714137	0.0083416279617748	0.0137363152195048	0.0087954647040855
5,9	-0.0386192926081605	0.0120228077223601	-0.0186516533459379	0.0092722947735277
5,10	-0.0820471522596766	0.0151733358940352	-0.1150393354450917	0.013431024395688
5,11	-0.063720350804808	0.0164896028742864	-0.0111038644507703	0.0117851291156756
5,12	-0.0253177459492142	0.0048530032356035	-0.0244004642626197	0.0061254413457617
5,13	-0.0474103546975313	0.0185508328112303	-0.0515368827068742	0.012923089269219
5,14	0.0201825663604959	0.009596685070153	0.0041509927148749	0.0101151960449749
5,15	0.0051966420707002	0.012657680197632	-0.0277137239593407	0.0086014653331416
6,7	-10.680784000977953	1.1651607868364715	-0.9165555606184896	0.012411807363062
6,8	0.0201575054608879	0.0072777478083438	-0.0583607590375681	0.0103208069201636
6,9	-0.0009339340811785	0.005797514623261	0.0050231732386347	0.0149783813125305
6,10	0.130494926189174	0.0046850721915405	0.4016221859204262	0.0082032950683333
6,11	0.0955023073903223	0.0054308998897921	0.0248733774850225	0.0104552448351699
