Params: 	1941
Term	Coefficient	Standard Error	Coefficient_Lin	Standard Error_Lin
Intercept	9.918038207498226
1	-0.0229477911696627	0.0250081579017188	-0.0972912239954723	0.0393315840028632
2	0.0349936649875829	0.0324506297927233	-0.061637748744151	0.0194850613042236
3	0.0426797936774282	0.0253457291528973	0.0353758512039979	0.0365459880614353
4	0.2203599386880414	0.0311235490808312	0.1535993281250362	0.0214806308212068
5	0.0359720673698026	0.0410836010667551	0.0326200536553259	0.024569757801551
6	-0.662776205492343	0.0091254485010357	-0.4708609040925379	0.0383383818545206
7	-0.9405486203993872	0.050003090933566	-0.9388007827619096	0.0417116407631801
8	0.0230914143582107	0.0368794219569831	-0.024838310903698	0.0368540021783519
9	0.008555453051862	0.0156266949903534	0.0074737182927574	0.0197333820918008
10	0.3011793942345901	0.0197179758065493	0.1558705021396919	0.0195096340559065
11	-0.0030220402451983	0.0374148935531876	-0.0014076625206296	0.0218181763133286
12	-0.1523378761068258	0.0176062305483775	-0.2182024234292038	0.0245613823456627
13	0.0517610991566768	0.0262166595387971	0.0380291814097905	0.0439535226034638
14	0.0842348469703279	0.0285118808393579	0.0898045108761841	0.0384313072699646
15	0.0330105387795869	0.024660971806076	0.0401606929816231	0.0288571119234603
1,2	-0.0438182974547056	0.0203501981495196	0.1353825305518134	0.0246562755407713
1,3	0.0224483856578105	0.0527533850881946	0.0790264708015027	0.047547833966993
1,4	-0.0723791769969497	0.0149964376535907	0.0583023162071659	0.0179384312708598
1,5	0.0205840783123596	0.0260800895432171	-0.0203831290436482	0.0127584874236715
1,6	0.0544995533918612	0.0158034045792729	-0.01467181559268	0.0275601999900493
1,7	0.0842307622770209	0.0394639795279023	0.1796915332204638	0.0305944684242879
1,8	0.0376933244106326	0.0276502825821743	0.0578551962204503	0.0271428973427029
1,9	0.0529897129204755	0.0367544358420814	0.0817001199571686	0.0193425238153437
1,10	-0.0330432458639004	0.0098789884836123	0.0481507591028395	0.0243782676808307
1,11	0.0286446268948773	0.0347187326510944	0.0439286128631884	0.0183709932245925
1,12	-0.0249450724912289	0.0195753166085317	0.0753686703124041	0.0390889208850968
1,13	0.0182279169394291	0.034854558560941	0.0641573152405877	0.035908403904835
1,14	0.0145066613231903	0.0474264767070727	-0.0190406514842107	0.0246019310372836
1,15	0.0460005251448086	0.0209140702052237	-0.0107791651782549	0.0117428010730524
2,3	-0.086338494047615	0.0271933148954879	0.0214995291566312	0.012985967133145
2,4	-0.1015899577601003	0.0312358637016384	-0.1162077086606542	0.0281629372163631
